state,district,category,feature,value
Jharkhand,DEOGHAR,School Educational Infrastructure,Schools that received text books,86.0
Nagaland,MOKOKCHUNG,School Educational Infrastructure,Schools that received text books,76.0
West Bengal,DAKSHIN DINAJPUR,School Educational Infrastructure,Schools that received text books,89.0
Bihar,BHAGALPUR,School Educational Infrastructure,Schools that received text books,71.0
Punjab,PATIALA,School Educational Infrastructure,Schools that received text books,67.0
Gujarat,SABAR KANTHA,School Educational Infrastructure,Schools that received text books,82.0
Manipur,TAMENGLONG,School Educational Infrastructure,Schools that received text books,88.0
Odisha,KORAPUT,School Educational Infrastructure,Schools that received text books,93.0
West Bengal,JALPAIGURI,School Educational Infrastructure,Schools that received text books,81.0
Bihar,MADHUBANI,School Educational Infrastructure,Schools that received text books,72.0
Gujarat,VADODARA,School Educational Infrastructure,Schools that received text books,65.0
Jharkhand,SARAIKELA-KHARSAWAN,School Educational Infrastructure,Schools that received text books,85.0
Andhra Pradesh,CHITTOOR,School Educational Infrastructure,Schools that received text books,77.0
Jharkhand,PAKAUR,School Educational Infrastructure,Schools that received text books,78.0
Maharashtra,AURANGABAD (MAHARASHTRA),School Educational Infrastructure,Schools that received text books,69.0
Nagaland,MON,School Educational Infrastructure,Schools that received text books,72.0
Chhattisgarh,RAJNANDGAON,School Educational Infrastructure,Schools that received text books,87.0
Gujarat,DOHAD,School Educational Infrastructure,Schools that received text books,87.0
Karnataka,CHIKKAMANGALURU,School Educational Infrastructure,Schools that received text books,86.0
Punjab,BATHINDA,School Educational Infrastructure,Schools that received text books,64.0
Rajasthan,BARAN,School Educational Infrastructure,Schools that received text books,62.0
Tamilnadu,TIRUVANNAMALAI,School Educational Infrastructure,Schools that received text books,74.0
Uttarakhand,HARDWAR,School Educational Infrastructure,Schools that received text books,35.0
Uttarakhand,CHAMPAWAT,School Educational Infrastructure,Schools that received text books,79.0
Uttarakhand,PAURI,School Educational Infrastructure,Schools that received text books,80.0
Himachal Pradesh,HAMIRPUR (H.P.),School Educational Infrastructure,Schools that received text books,77.0
Kerala,WAYANAD,School Educational Infrastructure,Schools that received text books,77.0
Tamilnadu,PERAMBALUR,School Educational Infrastructure,Schools that received text books,63.0
Rajasthan,NAGAUR,School Educational Infrastructure,Schools that received text books,54.0
West Bengal,PURBA BARDHAMAN,School Educational Infrastructure,Schools that received text books,92.0
Arunachal Pradesh,LOWER DIBANG VALLEY,School Educational Infrastructure,Schools that received text books,76.0
Odisha,RAYAGADA,School Educational Infrastructure,Schools that received text books,91.0
Rajasthan,DHAULPUR,School Educational Infrastructure,Schools that received text books,54.0
Andhra Pradesh,PRAKASAM,School Educational Infrastructure,Schools that received text books,76.0
Assam,WEST KARBI ANGLONG,School Educational Infrastructure,Schools that received text books,82.0
Kerala,KOLLAM,School Educational Infrastructure,Schools that received text books,69.0
Uttar Pradesh,DEORIA,School Educational Infrastructure,Schools that received text books,56.0
Odisha,SUNDERGARH,School Educational Infrastructure,Schools that received text books,82.0
Uttar Pradesh,VARANASI,School Educational Infrastructure,Schools that received text books,39.0
Andhra Pradesh,VIZIANAGARAM,School Educational Infrastructure,Schools that received text books,81.0
Arunachal Pradesh,WEST KAMENG,School Educational Infrastructure,Schools that received text books,48.0
Kerala,PATHANAMTHITTA,School Educational Infrastructure,Schools that received text books,75.0
Uttar Pradesh,GONDA,School Educational Infrastructure,Schools that received text books,57.0
Assam,SIBSAGAR,School Educational Infrastructure,Schools that received text books,86.0
Haryana,FARIDABAD,School Educational Infrastructure,Schools that received text books,25.0
Assam,KAMPRUP,School Educational Infrastructure,Schools that received text books,63.0
Puducherry,PONDICHERRY,School Educational Infrastructure,Schools that received text books,59.0
Assam,BISWANATH,School Educational Infrastructure,Schools that received text books,81.0
Odisha,BHADRAK,School Educational Infrastructure,Schools that received text books,81.0
Uttar Pradesh,KANPUR,School Educational Infrastructure,Schools that received text books,52.0
Uttar Pradesh,RAE BARELI,School Educational Infrastructure,Schools that received text books,67.0
West Bengal,PURULIA,School Educational Infrastructure,Schools that received text books,90.0
Chhattisgarh,KORBA,School Educational Infrastructure,Schools that received text books,82.0
Manipur,PHERZAWL,School Educational Infrastructure,Schools that received text books,80.0
Tamilnadu,NAGAPATTINAM,School Educational Infrastructure,Schools that received text books,76.0
Telangana,NAGARKURNOOL,School Educational Infrastructure,Schools that received text books,89.0
West Bengal,BIRBHUM,School Educational Infrastructure,Schools that received text books,89.0
Karnataka,BIDAR,School Educational Infrastructure,Schools that received text books,66.0
Tamilnadu,CUDDALORE,School Educational Infrastructure,Schools that received text books,70.0
Uttar Pradesh,MAHOBA,School Educational Infrastructure,Schools that received text books,68.0
Karnataka,KALBURGI,School Educational Infrastructure,Schools that received text books,62.0
Mizoram,CHAMPHAI,School Educational Infrastructure,Schools that received text books,55.0
Punjab,FIROZPUR,School Educational Infrastructure,Schools that received text books,77.0
Telangana,HYDERABAD,School Educational Infrastructure,Schools that received text books,69.0
West Bengal,DARJEELING,School Educational Infrastructure,Schools that received text books,82.0
Tamilnadu,KRISHNAGIRI,School Educational Infrastructure,Schools that received text books,74.0
Uttar Pradesh,MEERUT,School Educational Infrastructure,Schools that received text books,40.0
Assam,LAKHIMPUR KHERI,School Educational Infrastructure,Schools that received text books,80.0
Kerala,ERNAKULAM,School Educational Infrastructure,Schools that received text books,66.0
Punjab,PATHANKOT,School Educational Infrastructure,Schools that received text books,68.0
Telangana,MAHABUBABAD,School Educational Infrastructure,Schools that received text books,88.0
Assam,HAILAKANDI,School Educational Infrastructure,Schools that received text books,57.0
Chhattisgarh,KAWARDHA,School Educational Infrastructure,Schools that received text books,84.0
Jharkhand,RAMGARH,School Educational Infrastructure,Schools that received text books,57.0
Kerala,KASARAGOD,School Educational Infrastructure,Schools that received text books,67.0
Odisha,KALAHANDI,School Educational Infrastructure,Schools that received text books,85.0
Jammu & Kashmir,KISHTWAR,School Educational Infrastructure,Schools that received text books,83.0
Telangana,JAYASHANKAR,School Educational Infrastructure,Schools that received text books,90.0
Haryana,YAMUNANAGAR,School Educational Infrastructure,Schools that received text books,71.0
Karnataka,HASSAN,School Educational Infrastructure,Schools that received text books,86.0
Maharashtra,YAVATMAL,School Educational Infrastructure,Schools that received text books,86.0
Punjab,MOGA,School Educational Infrastructure,Schools that received text books,71.0
Tamilnadu,TIRUCHIRAPPALLI,School Educational Infrastructure,Schools that received text books,69.0
Chhattisgarh,SURGUJA,School Educational Infrastructure,Schools that received text books,84.0
Lakshadweep,LAKSHADWEEP,School Educational Infrastructure,Schools that received text books,100.0
Odisha,NUAPADA,School Educational Infrastructure,Schools that received text books,84.0
Rajasthan,JAIPUR,School Educational Infrastructure,Schools that received text books,37.0
Jharkhand,GIRIDIH,School Educational Infrastructure,Schools that received text books,78.0
Andhra Pradesh,KRISHNA,School Educational Infrastructure,Schools that received text books,67.0
Karnataka,CHAMARAJANAGARA,School Educational Infrastructure,Schools that received text books,83.0
Madhya Pradesh,MORENA,School Educational Infrastructure,Schools that received text books,57.0
Uttar Pradesh,CHANDAULI,School Educational Infrastructure,Schools that received text books,60.0
Uttar Pradesh,SHAMLI (PRABUDH NAGAR),School Educational Infrastructure,Schools that received text books,45.0
Uttarakhand,UDHAM SINGH NAGAR,School Educational Infrastructure,Schools that received text books,48.0
Arunachal Pradesh,UPPER SUBANSIRI,School Educational Infrastructure,Schools that received text books,81.0
Assam,BARPETA,School Educational Infrastructure,Schools that received text books,75.0
Assam,MORIGAON,School Educational Infrastructure,Schools that received text books,88.0
Himachal Pradesh,SIRMAUR,School Educational Infrastructure,Schools that received text books,89.0
Jammu & Kashmir,SAMBA,School Educational Infrastructure,Schools that received text books,67.0
Kerala,KANNUR,School Educational Infrastructure,Schools that received text books,79.0
Telangana,MEDAK,School Educational Infrastructure,Schools that received text books,93.0
Uttar Pradesh,SONBHADRA,School Educational Infrastructure,Schools that received text books,74.0
Jammu & Kashmir,KUPWARA,School Educational Infrastructure,Schools that received text books,82.0
Madhya Pradesh,SHAHDOL,School Educational Infrastructure,Schools that received text books,85.0
Tripura,GOMATI,School Educational Infrastructure,Schools that received text books,87.0
Uttar Pradesh,FAIZABAD,School Educational Infrastructure,Schools that received text books,50.0
Uttar Pradesh,SULTANPUR,School Educational Infrastructure,Schools that received text books,60.0
West Bengal,JHARGRAM,School Educational Infrastructure,Schools that received text books,93.0
Jammu & Kashmir,BADGAM,School Educational Infrastructure,Schools that received text books,76.0
Tamilnadu,VIRUDHUNAGAR,School Educational Infrastructure,Schools that received text books,78.0
Uttar Pradesh,BASTI,School Educational Infrastructure,Schools that received text books,61.0
Chhattisgarh,BIJAPUR,School Educational Infrastructure,Schools that received text books,93.0
Maharashtra,GREATER BOMBAY,School Educational Infrastructure,Schools that received text books,52.0
Maharashtra,KOLHAPUR,School Educational Infrastructure,Schools that received text books,82.0
Maharashtra,SANGLI,School Educational Infrastructure,Schools that received text books,84.0
Meghalaya,JAINTIA HILLS,School Educational Infrastructure,Schools that received text books,67.0
Gujarat,MAHESANA,School Educational Infrastructure,Schools that received text books,78.0
Haryana,HISAR,School Educational Infrastructure,Schools that received text books,56.0
Haryana,PANIPAT,School Educational Infrastructure,Schools that received text books,43.0
Madhya Pradesh,HOSHANGABAD,School Educational Infrastructure,Schools that received text books,72.0
Tamilnadu,MADURAI,School Educational Infrastructure,Schools that received text books,60.0
Karnataka,BELAGAVI,School Educational Infrastructure,Schools that received text books,78.0
Karnataka,CHIKKABALLAPURA,School Educational Infrastructure,Schools that received text books,81.0
Karnataka,HAVERI,School Educational Infrastructure,Schools that received text books,81.0
Madhya Pradesh,SHAJAPUR,School Educational Infrastructure,Schools that received text books,56.0
Sikkim,NORTH SIKKIM,School Educational Infrastructure,Schools that received text books,85.0
